crop,region,land_size_ha,soil_ph,rainfall_mm,temperature_c,humidity_pct,elevation_m,irrigation,fertilizer_type,yield_tons_per_ha,total_yield_tons,year
groundnut,North West,42.07,5.8,1610,17.664574818379222,85.0099019342471,1420,1,organic,1.954,82.203,2022
maize,Adamawa,19.15,7.2,1059,21.041748563577748,66.48259740801919,803,0,organic,1.864,35.694,2018
sorghum,East,32.89,4.7,1751,24.256935014584037,72.00354664439912,652,1,none,1.51,49.668,2024
cocoa,South West,49.29,4.8,3405,26.54782682342229,85.89208158860471,454,1,mixed,0.742,36.569,2023
tomato,Adamawa,40.22,5.2,1230,20.78776372835038,51.40859517359965,895,0,inorganic,16.238,653.112,2022
groundnut,South,32.06,5.1,1672,26.448427999351473,91.93945974188546,509,1,organic,1.976,63.355,2024
onion,East,11.11,6.5,1652,22.40693720908373,87.39453011906085,639,0,mixed,18.826,209.158,2018
sorghum,Far North,8.23,6.6,325,33.59393496503694,37.29172738686191,383,1,mixed,0.52,4.278,2022
cocoyam,Centre,7.04,6.7,1630,24.154948699268683,69.46654009431039,776,0,none,5.379,37.871,2023
potato,Adamawa,24.02,4.8,1027,21.24364948508038,69.43140759043833,811,1,organic,10.016,240.593,2016
tomato,Adamawa,13.32,6.7,1348,23.486748538433194,65.57761404880071,905,1,none,22.545,300.303,2019
tomato,North,32.15,6.5,790,31.587422604340556,42.00470539167014,410,1,organic,13.481,433.428,2023
beans,North West,3.0,4.6,1872,19.446562717951092,69.95242575599595,1408,1,organic,1.334,4.002,2016
plantain,Littoral,40.81,7.3,2823,28.3058048986735,82.05032116095933,145,1,mixed,12.87,525.215,2017
palm_oil,North,30.12,5.1,918,30.130672855717197,54.58441994256235,311,0,mixed,2.522,75.949,2016
groundnut,North West,45.8,6.9,1900,20.466342338674593,77.50419867942074,1510,0,mixed,1.451,66.472,2018
coffee,North West,28.77,6.8,1611,17.573157541947158,81.93899295372476,1557,0,mixed,0.515,14.813,2020
rice,South West,43.71,5.5,3355,26.297079858871147,76.48170779112154,419,1,organic,5.172,226.051,2020
cassava,West,37.23,4.8,1607,19.172546252291152,73.60418847970126,1282,0,none,9.024,335.957,2018
plantain,Centre,45.19,6.7,1577,24.933891208358684,84.7332511567589,691,1,none,11.38,514.255,2021
cassava,North West,1.81,6.9,1723,18.860195982864123,80.7565939010353,1533,1,inorganic,15.523,28.097,2022
rice,Far North,24.42,5.6,486,31.774758263733812,33.785298660053236,288,1,mixed,1.081,26.391,2021
plantain,Centre,46.8,7.4,1738,23.015811081993057,86.76200303492632,766,1,none,11.478,537.17,2019
cocoyam,South,3.04,5.6,1883,24.715781596566703,84.88874376410455,462,1,mixed,7.809,23.739,2024
palm_oil,North,25.2,4.6,971,31.869371107084397,38.85510126483477,444,0,none,1.499,37.764,2020
maize,Far North,46.02,6.3,306,30.758074695335544,42.54506708223293,363,0,mixed,0.733,33.718,2017
groundnut,North West,10.88,6.3,1930,18.08358369307588,72.95795622635393,1400,0,organic,1.733,18.855,2016
plantain,North,17.33,7.4,791,31.15787432546173,37.4597075913026,447,1,organic,6.283,108.879,2024
onion,West,28.55,5.4,1500,19.70384545716437,79.04721632957603,1214,0,mixed,15.789,450.772,2023
rice,North,37.18,6.1,887,28.41115787687996,49.645844764568864,323,1,organic,2.288,85.078,2021
beans,West,18.97,5.5,1630,19.469234819613618,76.5715190592104,1139,1,mixed,1.215,23.045,2024
groundnut,North West,2.46,6.8,1911,18.88529997491281,84.18528747752126,1517,1,mixed,1.796,4.418,2020
onion,West,15.66,6.3,1642,21.99316298284753,79.42419335920655,1233,1,none,21.875,342.566,2023
plantain,South,17.54,6.2,1713,24.56717196612194,91.93556029715086,504,0,mixed,11.93,209.256,2021
sorghum,Littoral,1.54,5.7,2973,28.551348846974015,72.11242238332638,-28,0,none,1.298,1.999,2018
potato,North,31.27,6.4,839,28.474272285464036,40.17562961608182,350,1,inorganic,6.406,200.312,2017
coffee,South West,2.84,4.8,3622,26.638756463310024,76.1285018960552,470,1,inorganic,0.602,1.709,2022
cocoyam,South,35.51,5.1,1931,26.725397944669563,74.05247576718659,587,0,inorganic,7.005,248.739,2020
palm_oil,East,31.25,7.1,1514,23.491103933380288,77.83688929876618,617,0,organic,4.756,148.612,2021
cocoa,Littoral,46.45,7.5,2714,25.769507221939584,84.6153616716407,-47,0,inorganic,0.703,32.649,2016
potato,West,47.09,7.3,1540,18.410587937650085,83.42145656009053,1216,1,mixed,14.742,694.206,2016
maize,West,16.16,5.4,1518,20.96564682409043,67.39706563347605,1129,0,mixed,2.355,38.054,2022
beans,South West,13.12,7.4,3429,26.820594495642236,82.41837807745654,304,1,none,1.572,20.622,2023
onion,South West,18.61,5.6,3302,25.500341542120005,84.17149102751308,414,0,mixed,21.712,404.065,2021
coffee,West,46.3,6.8,1499,20.978247636785795,75.63883213114212,1226,1,none,0.459,21.268,2023
cocoa,Littoral,28.43,6.1,2606,25.317545001976693,73.55479861082716,-6,0,none,0.553,15.724,2019
potato,North West,4.16,6.3,1630,17.575416794951405,87.69473481538506,1536,0,inorganic,13.579,56.489,2019
rice,South,27.44,7.3,1780,26.95732774075231,84.69432436360314,415,0,organic,3.712,101.866,2019
groundnut,Far North,12.6,7.3,427,33.21387452783256,31.534153712873433,226,1,inorganic,0.491,6.193,2023
potato,South,47.88,6.2,1878,27.59230946219745,80.61639366938526,424,1,none,18.631,892.054,2019
sorghum,Centre,21.58,6.8,1670,25.110171983876956,74.5929703094755,724,1,inorganic,1.663,35.881,2024
groundnut,West,41.39,5.5,1664,21.09239541417435,73.7177567694551,1267,1,organic,1.728,71.532,2017
tomato,West,48.47,5.5,1729,18.37527522717829,76.29948321466391,1198,1,organic,28.016,1357.917,2020
tomato,Littoral,40.7,5.8,2684,28.464313892837065,86.65158330604787,115,0,organic,28.792,1171.849,2016
potato,North,37.01,5.6,757,28.076968338102393,47.462032247359716,300,0,mixed,5.311,196.578,2016
coffee,North West,28.02,7.3,1786,17.47334442562046,82.45525623207752,1493,0,mixed,0.49,13.723,2022
plantain,South West,39.72,7.0,3498,23.735132258441134,84.69885042387727,480,0,mixed,11.663,463.242,2021
beans,North West,7.21,6.1,1784,19.36242691769152,76.96418134928312,1416,1,none,1.4,10.093,2020
coffee,North,13.67,6.9,712,31.516388659250502,42.05142593781702,493,0,inorganic,0.175,2.39,2016
coffee,Littoral,24.19,6.8,2992,25.74016861161297,73.04015112668698,130,0,none,0.414,10.025,2016
potato,Littoral,35.25,6.7,2766,28.161688127169057,80.34723600848992,49,0,none,12.356,435.545,2019
cocoyam,West,48.21,6.5,1560,18.33804337055266,65.86971141682962,1132,0,inorganic,5.698,274.71,2017
onion,South West,4.1,6.5,3585,23.16977353966649,87.21745031804117,415,1,mixed,26.241,107.587,2022
palm_oil,North West,0.64,5.0,1743,18.710872099437132,77.36606674527225,1565,0,inorganic,4.844,3.1,2019
rice,East,11.28,4.7,1606,22.117454374737953,86.9680934464784,629,1,inorganic,4.264,48.102,2016
sorghum,Far North,24.03,7.0,468,32.21418965530097,36.21602363052005,246,1,none,0.54,12.965,2023
palm_oil,South West,4.73,7.5,3601,23.29162338151093,83.22505748867763,304,0,none,4.322,20.442,2017
maize,North West,40.83,6.8,1766,18.740911502762184,77.67375132845119,1522,0,inorganic,2.719,111.029,2017
palm_oil,West,27.32,4.9,1633,19.05725093546105,72.86792184307967,1295,1,mixed,4.97,135.776,2016
plantain,South,45.04,6.8,1691,24.781618141102136,80.68877679489236,479,0,none,8.934,402.404,2017
onion,North West,29.54,4.7,1781,17.731971195464073,85.01615361925033,1492,1,inorganic,21.689,640.697,2022
coffee,South West,26.94,4.8,3401,26.190816862452632,75.65406268964233,373,0,organic,0.547,14.733,2016
groundnut,Centre,42.9,5.0,1715,25.166492819289736,87.04750928314118,628,0,mixed,1.713,73.498,2017
cocoa,North West,44.28,6.3,1995,17.238173319861108,70.05580037347039,1477,0,inorganic,0.628,27.81,2019
rice,South West,9.54,6.5,3467,25.989214808758696,85.60571552677091,302,1,none,5.169,49.314,2019
tomato,West,43.26,4.6,1715,20.106082922620768,72.73674461606623,1112,0,inorganic,20.174,872.72,2022
groundnut,South,38.91,5.4,1660,26.282628964940013,90.59644637826956,490,0,organic,1.626,63.286,2019
cassava,North West,17.11,6.5,1626,19.201780922782024,86.45672419230299,1477,1,organic,16.41,280.772,2020
tomato,Centre,17.44,5.4,1455,26.796130046506722,68.33982914694957,659,0,inorganic,23.237,405.248,2024
palm_oil,West,7.93,6.8,1428,19.414908615042275,68.47577806041676,1187,1,mixed,4.623,36.657,2020
tomato,Far North,38.53,4.9,581,33.862404236449336,26.760893751492908,321,0,inorganic,6.803,262.131,2016
beans,South,42.07,4.7,1781,27.01172521441781,84.0555613062915,411,1,none,1.407,59.206,2019
beans,North,5.81,6.4,737,28.06208738268179,53.13364847859603,471,1,mixed,0.645,3.746,2021
cocoyam,Littoral,25.86,6.0,2724,25.212244605794744,86.2295223386375,12,1,none,8.488,219.509,2021
cocoyam,East,0.56,4.5,1872,22.13991687361709,82.76615536329186,535,0,inorganic,6.136,3.436,2021
tomato,Adamawa,41.49,6.6,1142,20.223692776461835,53.33256267103445,847,0,inorganic,17.794,738.286,2018
rice,East,29.08,4.9,1724,25.06405818932001,88.75681576060245,645,1,mixed,4.189,121.812,2019
maize,Littoral,4.04,6.7,2963,27.163001700208167,80.17224388812768,135,1,mixed,3.487,14.089,2019
cocoyam,East,20.4,4.5,1817,23.711000847737242,77.63873765301508,569,0,mixed,6.85,139.741,2019
coffee,West,29.28,7.3,1446,19.41173984790932,72.13272764464045,1133,1,inorganic,0.447,13.097,2016
rice,Far North,49.59,7.2,381,32.236319682902526,42.301808522008315,237,1,none,1.119,55.471,2018
plantain,East,40.66,5.6,1662,22.036239569557242,87.34601597051193,698,1,inorganic,11.725,476.73,2016
maize,Littoral,7.13,4.9,2909,28.878770614899125,72.3990221756953,-48,1,inorganic,3.248,23.161,2018
cocoyam,Adamawa,29.78,4.8,1233,23.772221474972195,55.222897369547255,911,1,inorganic,4.958,147.638,2024
cocoyam,West,43.15,7.2,1552,21.802582984787843,75.50898532226867,1264,1,none,7.232,312.043,2018
sorghum,Adamawa,28.28,6.6,1092,21.061487772796262,59.95994574847472,884,1,none,1.145,32.392,2018
coffee,South West,33.66,6.6,3470,23.801117376742415,83.16701362273308,464,0,organic,0.545,18.342,2020
groundnut,Littoral,31.08,5.6,2850,26.231684764525124,84.90802115406947,-49,0,inorganic,1.872,58.173,2018
beans,South,32.07,5.0,1760,25.831308845521885,86.14854407986155,571,0,none,0.76,24.37,2017
cassava,West,47.88,4.8,1442,18.99170571093365,70.63216462637759,1263,1,organic,13.617,651.989,2024
coffee,Far North,35.73,6.4,623,32.83242457364357,30.587112755948326,226,0,mixed,0.174,6.226,2019
maize,South,28.97,7.1,1746,26.4701444428996,77.67789300239066,432,1,inorganic,3.186,92.297,2018
cocoa,Littoral,32.54,6.1,2699,27.628994392891265,75.84190158766664,74,1,inorganic,0.797,25.947,2018
sorghum,North,48.2,4.7,920,29.302252107917404,43.449769373192126,360,0,organic,0.65,31.312,2017
palm_oil,East,46.73,5.2,1646,24.585825398663545,86.73841758957124,556,1,organic,5.345,249.764,2024
coffee,North,9.92,4.5,915,28.331298936551764,44.592992602594194,383,0,mixed,0.177,1.752,2024
groundnut,West,12.47,6.5,1775,19.298849711048806,65.86336590784911,1274,0,inorganic,1.644,20.496,2024
potato,East,2.61,5.6,1703,23.67006414503186,73.81390987944603,654,0,mixed,14.696,38.357,2020
tomato,Centre,48.45,7.4,1499,26.971593008448846,70.75765142610855,750,1,organic,29.817,1444.637,2019
cocoyam,East,26.29,5.9,1803,24.990025469363808,70.96144235416303,530,1,mixed,8.074,212.259,2019
plantain,Centre,41.2,6.6,1533,26.840965016579084,78.59140771739604,692,0,organic,10.341,426.031,2021
plantain,North,10.97,4.7,627,31.62208082122698,35.080608330689735,454,1,organic,5.434,59.615,2017
plantain,East,40.5,6.1,1895,22.85828537965548,88.10687151188318,652,0,organic,11.29,457.231,2016
groundnut,North,5.77,7.4,676,28.77037503766894,36.16250419879928,499,0,mixed,0.722,4.169,2023
groundnut,Centre,19.9,6.3,1722,24.287930538153965,71.2434360667539,671,0,inorganic,1.813,36.079,2023
cocoa,Adamawa,39.04,7.2,1358,22.132311562187297,59.38852077161298,999,0,none,0.351,13.716,2018
groundnut,Littoral,22.27,7.4,2842,25.224189156618515,75.13678861128453,-41,0,none,1.437,31.998,2021
rice,Adamawa,23.03,5.7,1097,20.170788001320332,61.97329071298696,923,1,inorganic,2.907,66.943,2019
rice,South West,7.3,7.5,3563,24.92141395761835,78.73317022860505,428,1,inorganic,4.843,35.354,2016
beans,Littoral,9.39,7.0,2716,25.90667192781439,75.45582409702413,116,0,organic,1.329,12.483,2021
plantain,Adamawa,38.76,6.7,1365,22.170118749593083,52.54360853042022,987,0,organic,7.155,277.342,2018
sorghum,North,37.09,4.9,705,29.23010362624922,35.19622959105831,412,0,none,0.532,19.721,2020
plantain,Far North,23.87,6.4,421,32.85372865854532,29.747495371309117,356,0,mixed,2.958,70.612,2016
groundnut,North,12.35,5.1,736,29.923696797521522,43.18736920527716,462,1,mixed,0.945,11.675,2019
cocoyam,Littoral,34.95,5.8,2773,28.101266203940142,84.71329217681642,107,0,organic,7.997,279.488,2024
tomato,North,48.51,6.2,886,28.877437066566248,36.576762466477355,336,0,mixed,9.823,476.497,2021
palm_oil,South West,21.37,4.8,3344,25.562952602808327,93.28421585764181,442,0,organic,5.397,115.325,2022
palm_oil,Centre,37.43,6.4,1695,26.50622368499064,87.15041593956478,693,1,mixed,5.213,195.105,2023
sorghum,North,14.15,5.3,754,29.712953696475335,36.35114170937865,302,1,inorganic,0.743,10.512,2018
tomato,West,22.93,6.1,1540,20.487822407935205,75.73139466854826,1297,0,none,14.899,341.637,2023
palm_oil,Far North,10.82,7.2,673,31.814230354811517,26.038121417389455,398,0,organic,1.391,15.055,2022
coffee,Centre,29.69,6.5,1679,25.015549856745494,68.97007904892008,780,0,inorganic,0.46,13.662,2016
tomato,North West,23.19,6.5,1644,17.67337513407499,75.97838863506033,1413,1,organic,34.106,790.909,2021
tomato,South,47.15,5.5,1984,27.087127119588516,87.87355517084262,429,0,mixed,25.118,1184.317,2019
coffee,South West,48.07,5.7,3541,24.831048271751037,78.68762978178194,430,0,organic,0.535,25.733,2023
rice,Far North,2.25,6.9,386,31.83398087145021,37.30433856941231,391,0,inorganic,0.852,1.916,2017
cassava,South West,11.88,5.4,3600,24.353547762026565,90.47177157567461,460,1,none,18.213,216.367,2023
maize,West,8.93,7.3,1596,20.846538914250832,77.82895537052639,1256,1,none,2.76,24.651,2022
plantain,Littoral,27.78,5.7,2819,27.488381506765617,81.75846642455338,38,1,inorganic,13.7,380.584,2024
rice,East,24.28,6.0,1773,24.969357603507213,73.6741470100261,620,1,inorganic,4.244,103.039,2024
maize,West,29.51,7.1,1690,19.844779088578978,73.32101616300315,1131,0,mixed,2.536,74.828,2022
cassava,South West,14.31,6.9,3318,24.839766590068134,92.5700306148631,303,1,mixed,16.964,242.758,2023
potato,South West,14.53,5.7,3606,25.465010756944473,89.048887336799,444,0,organic,16.073,233.538,2018
sorghum,Littoral,33.13,6.9,2924,28.775333018981033,75.13943097399356,26,0,mixed,1.615,53.494,2023
cassava,South,40.97,7.0,1817,26.94553166123238,80.93651606106842,444,0,organic,16.185,663.111,2024
potato,East,16.62,6.1,1610,24.595485514469107,76.13400089126348,548,0,organic,14.878,247.268,2016
cassava,East,8.44,5.3,1736,22.779935448894754,84.45917530866065,672,1,mixed,14.025,118.37,2019
beans,Far North,1.2,5.0,436,33.73081875405575,42.58215425235804,310,0,mixed,0.349,0.419,2023
tomato,North West,35.14,5.1,1774,18.905656580323836,85.35586948958823,1583,1,inorganic,31.972,1123.505,2023
cocoa,Adamawa,38.93,5.5,1274,23.461293925031065,55.94960773647887,829,0,organic,0.452,17.603,2022
cocoyam,West,18.98,5.4,1653,21.690926370548528,69.61006520695624,1135,0,mixed,6.69,126.982,2022
onion,West,27.24,5.1,1590,20.147771107860024,80.45591606473896,1184,1,mixed,20.128,548.276,2016
cocoyam,West,26.76,7.3,1436,18.5311972164924,73.16868475796002,1245,0,inorganic,6.089,162.949,2017
potato,Littoral,5.57,4.6,2601,26.756457838332572,76.6962998187717,125,0,mixed,15.108,84.149,2024
rice,Far North,24.68,5.9,680,31.739783982546083,38.42298393970747,308,1,none,1.45,35.787,2024
palm_oil,Far North,3.97,5.5,408,30.422030857634457,39.935166536053785,344,0,mixed,1.56,6.194,2018
plantain,Littoral,46.22,7.0,2829,26.501762846284656,73.52592942167942,23,1,mixed,13.369,617.896,2016
rice,East,18.0,5.7,1880,25.224468972063676,88.01947205702285,691,0,inorganic,3.746,67.43,2022
sorghum,Littoral,17.91,7.4,2969,25.930910185918304,76.14085337293402,93,0,none,1.069,19.139,2016
plantain,South West,38.46,6.8,3554,25.885027436140174,84.98279107268459,420,1,inorganic,14.42,554.576,2023
groundnut,East,41.81,4.9,1859,25.44460031406324,86.06898438743511,568,1,none,2.025,84.663,2024
onion,Littoral,47.26,6.6,2883,25.369784514928213,75.09486364582227,121,0,organic,21.188,1001.359,2023
sorghum,Adamawa,16.38,6.7,1308,21.843787470321907,68.25077602785599,907,1,organic,1.238,20.282,2016
tomato,South West,45.38,7.2,3355,26.95444608014598,88.69515369027987,488,1,inorganic,36.128,1639.509,2017
beans,Centre,47.37,6.0,1434,25.3267618024626,80.51100262830292,768,1,none,1.439,68.178,2016
onion,Adamawa,19.17,5.1,1218,20.903392222081443,66.72250675875244,827,1,mixed,14.57,279.304,2021
cassava,Littoral,3.58,6.2,2815,27.186167363582143,86.30651650144381,68,1,organic,19.171,68.634,2023
potato,North West,43.05,4.8,1875,18.5988837419332,76.21663632313599,1432,1,mixed,16.642,716.445,2020
groundnut,North West,42.4,5.2,1845,20.739987262763,73.20567348395915,1534,1,none,2.039,86.435,2022
palm_oil,Littoral,1.63,6.0,2745,25.180753144192487,75.34467780013622,142,1,inorganic,6.16,10.041,2019
cocoyam,South West,17.52,7.3,3690,26.46239934873685,83.72074256100835,475,1,mixed,8.243,144.414,2016
maize,Far North,11.27,5.7,329,30.151342916949936,42.78317745328462,259,1,none,0.971,10.949,2019
rice,West,48.58,6.1,1483,20.541968084992185,73.12516613391138,1159,1,none,4.387,213.109,2022
beans,South West,11.01,5.2,3424,25.524020750556925,94.56863075508235,482,0,inorganic,1.37,15.084,2024
onion,Littoral,29.92,5.0,2936,28.36820244194786,87.73422727314359,-43,1,mixed,23.076,690.446,2022
rice,Littoral,9.15,5.5,2687,26.58652645120415,90.1087322036786,129,1,none,4.81,44.015,2021
cocoa,West,10.79,7.3,1438,21.04186140475108,81.5816713902522,1215,1,mixed,0.599,6.458,2021
maize,Centre,13.05,7.4,1484,26.058973514188125,80.25388399131357,746,1,mixed,2.923,38.141,2019
rice,Adamawa,6.37,5.9,1087,23.026225173939842,51.35286578994745,859,0,none,1.708,10.879,2017
cocoyam,Centre,16.01,7.1,1469,23.823092357896726,78.83059243867149,624,0,mixed,7.035,112.624,2017
potato,North,11.03,4.5,873,29.548259733162034,36.96602971433279,453,1,inorganic,7.209,79.517,2017
tomato,Far North,27.85,4.8,550,32.89859641346498,40.721763343503184,219,0,organic,6.54,182.142,2021
cassava,Far North,34.58,5.7,528,30.492230526812953,34.5191495616823,334,0,none,3.276,113.291,2021
maize,South,40.88,6.8,1800,25.935619863976598,79.23314154457876,416,0,mixed,3.007,122.919,2024
onion,Littoral,16.6,4.6,2977,26.24402194916592,84.6120631583492,55,1,organic,22.732,377.345,2016
tomato,South West,2.38,6.2,3657,24.470645473246886,86.67296653085613,310,0,organic,29.452,70.095,2022
palm_oil,Littoral,18.39,4.9,2976,25.119734433017896,75.76859876036667,129,1,none,6.183,113.701,2018
cocoa,East,22.4,6.6,1876,23.067384287138804,72.1120389728319,585,0,organic,0.581,13.019,2018
coffee,Littoral,31.15,6.2,2696,27.763355614856454,82.3269805088015,114,1,organic,0.656,20.426,2023
potato,Far North,40.08,6.1,576,32.12763060141412,35.834595252625355,353,1,inorganic,4.154,166.49,2021
onion,North West,35.81,7.3,1724,17.03980362790803,78.47841881904974,1517,0,inorganic,18.259,653.837,2016
cocoyam,Far North,11.13,7.5,331,31.268423656083968,34.34501791961441,319,0,organic,1.569,17.462,2019
beans,North West,17.69,7.5,1655,19.146833202556955,84.33300873247035,1433,1,organic,1.347,23.826,2022
beans,Far North,43.97,7.0,654,30.89070424417251,27.724996296148632,263,1,mixed,0.462,20.311,2016
rice,East,29.72,5.2,1562,24.711882824024087,74.91174700481552,650,1,organic,4.231,125.739,2016
onion,West,14.97,5.8,1555,18.49358574520707,65.91599042718897,1229,1,organic,20.688,309.706,2017
cassava,South,39.22,5.9,1895,25.535571294544834,83.82299782072246,523,1,organic,15.408,604.29,2024
rice,Centre,1.44,6.9,1497,24.3730752710654,79.34757995415742,792,0,inorganic,3.359,4.837,2018
